,T,p,rho
1218,0.9376016040038666,0.017033843681905525,0.002664681207169098
1219,0.5458480194897583,0.4147822919565485,0.754431141772059
1220,0.5798607064587582,0.7420383562889821,0.7451620350410033
1221,0.9496825829614834,0.22276003026798363,0.050846298346000976
1222,0.36807118185455345,0.015343513758686367,0.8378084383032545
1223,0.7183625835054869,0.7415950499758656,0.6621176502700543
1224,0.895660181198506,0.9559286081361071,0.5311564674717524
1225,0.03485881269510682,0.3787613898288752,0.9867715735181262
1226,0.7790491172849997,0.0925568826002452,0.017298797211717763
1227,0.19104981816910804,0.8819300719352848,0.9237480627553794
1228,0.32068526114160856,0.821669614014648,0.8685132664539208
1229,0.404229858259295,0.10576254345790359,0.8213026053008605
1230,0.1554037146599595,0.7699024729651441,0.9380196862448362
1231,0.6416043793188497,0.06372777250600237,0.014646663338703632
1232,0.7214134846410994,0.09621873674933579,0.019466713336735122
1233,0.02020992667402266,0.07270376007809742,0.9915263649983292
1234,0.06659426113219591,0.6447650900148746,0.974492228887809
1235,0.22941363542118232,0.970650207005157,0.9083084876101097
1236,0.26814932056358354,0.7512474778089686,0.890400176123228
1237,0.17186240405543962,0.3930753314271165,0.9282859941714025
1238,0.43210407721409216,0.9802742215890154,0.8209799985193857
1239,0.2199576747124088,0.9175914497709787,0.9118872089954764
1240,0.4903580878595576,0.5264903303455549,0.7863348445536814
1241,0.4412119204525776,0.1120058981159614,0.8037703627775784
1242,0.355951454958357,0.1780288979003547,0.8450927710340083
1243,0.27572401887267106,0.22086052386857957,0.8819635408268729
1244,0.9642915481826131,0.16475399347041064,0.03507116886117483
1245,0.040923479743999014,0.11620605434121822,0.9826717639173059
1246,0.09945635888267146,0.7095545416938985,0.9611574494366483
1247,0.07165819900260384,0.4156566117831544,0.9709488454193929
1248,0.6856024052769426,0.6235014316572198,0.676021440929566
1249,0.8180034671126841,0.7143978055407562,0.562563151148467
1250,0.4311850545014069,0.5868330341221801,0.8154860944696618
1251,0.055590113499960125,0.867703202195727,0.9803480745614226
1252,0.038861446513343556,0.5628618644814392,0.9860225029255025
1253,0.6308937222876747,0.4030732436836876,0.702643732666219
1254,0.32376493194871236,0.8513639130807322,0.8674934142578812
1255,0.4188338381372857,0.007406876298931553,0.0017068619426141528
1256,0.29384005951030145,0.780228955901087,0.8796410411691206
1257,0.42317648931620244,0.33025126087381296,0.8154390711470978
1258,0.6345407157850541,0.838423290211422,0.7142799645104281
1259,0.30882695223220824,0.675361241286598,0.8721111358781037
1260,0.6452779666490911,0.8233448137934206,0.7070977021118925
1261,0.4929954256917112,0.9659391576430221,0.7925306285038425
1262,0.8616178695314674,0.9026827050743598,0.5590935411780993
1263,0.2595610513158364,0.05498354867917443,0.8874760027004935
1264,0.08092922690155224,0.8913481196347897,0.9698707489526447
1265,0.8098613805358419,0.3001129960779896,0.0868291336381944
1266,0.11500747196110095,0.7979904329965917,0.9551634581103436
1267,0.38362787401076304,0.1612841694663012,0.8317317029769006
1268,0.7115758529004524,0.06598738856809305,0.01373953527630363
1269,0.47259863330681684,0.5470384733605651,0.7959993785721426
1270,0.03333148356701798,0.42187066081262636,0.9876780709451198
1271,0.1625576791357688,0.34253192644167885,0.931835238331894
1272,0.48097522526831493,0.40609469076252636,0.7882953286700477
1273,0.7044958388615666,0.24049938015585004,0.6442541744610146
1274,0.660822752590596,0.3454577875907312,0.6791447412274565
1275,0.9889934097667319,0.7296767460048211,0.28580510593160613
1276,0.6042286474824539,0.2797402820780174,0.7185592470813077
1277,0.27786388790645566,0.6786619838421936,0.8854718088050089
1278,0.4554341318828474,0.38590817995414106,0.801539783759107
1279,0.2426298606212094,0.6118215739795398,0.899948735015935
1280,0.2735448595917609,0.89440048074977,0.8892657364614227
1281,0.36978174514579965,0.029208303681842906,0.83715806334519
1282,0.20637762000734117,0.44013582788041494,0.9139420141214502
1283,0.025398616157644605,0.38657393718241195,0.9909671641055272
1284,0.8953485526858964,0.16389825239451894,0.038530928156668545
1285,0.6870994456280046,0.30935904584458995,0.6572944045385212
1286,0.5510716699341989,0.3048612904548934,0.7485599048764741
1287,0.7924317518423909,0.8160714613903519,0.5959013199147563
1288,0.5452748686971501,0.29517543579243755,0.751290552327036
1289,0.9748771845586324,0.7988867339755796,0.3697257460699484
1290,0.5375798050221008,0.32345965396697685,0.7560980231642278
1291,0.7408976451783245,0.7220438645730354,0.6431925971616801
1292,0.5889540276738745,0.08865319872480004,0.7232841741311199
1293,0.6791194458775608,0.6262986855279411,0.6802781519524742
1294,0.3247965429044559,0.8541402737950118,0.8670779808296307
1295,0.978847623011567,0.10193154586520425,0.015863062216713915
1296,0.6461668826885093,0.8055138758443061,0.7059620332076296
1297,0.3482070349353056,0.9823803797644582,0.8580094866003304
1298,0.9494980223401388,0.9204167606154302,0.46704232665524215
1299,0.1695769133770877,0.34718066555966964,0.9289011492219301
1300,0.9993455959144825,0.3236400055049735,0.06830123052995037
1301,0.6423141368294292,0.38310793513454333,0.6937349715177559
1302,0.868843807719229,0.6489733550667046,0.5151698900912061
1303,0.4625914560985622,0.709349396986921,0.8033403889433611
1304,0.08385261388912679,0.059338751040535986,0.9636963207383894
1305,0.784637529170769,0.2534713959252507,0.07025745341123264
1306,0.2597799588610259,0.6870967002246677,0.8933420676476198
1307,0.9553890299517924,0.2594846806519112,0.05884555754587127
1308,0.035093655253807476,0.35105573180158556,0.9865167874609884
1309,0.5075249259220512,0.22350269753144725,0.7705139545323363
1310,0.4098314326230462,0.3361751950927876,0.8216726761080371
1311,0.432165369524913,0.6692794466733558,0.816185201522652
1312,0.5932252996181969,0.3097375371422061,0.7268184985603817
1313,0.28591317782352166,0.3210064254985656,0.8785943553346296
1314,0.23503897081458391,0.43515307562050565,0.9015677946641125
1315,0.8679332066607032,0.5876858003475921,0.507118815274888
1316,0.10706670419579167,0.2536384594169666,0.9548505221663135
1317,0.42093510418418023,0.3678810372291653,0.8170978274189307
1318,0.31711580845917386,0.8391338982324188,0.8702293493513533
1319,0.07546460766208885,0.22707175590327078,0.968281090926592
1320,0.41589953970310356,0.4719340361828067,0.8211502941910344
1321,0.3686302986771901,0.21815814798867406,0.8395084542371639
1322,0.08597516774735237,0.9334180651396725,0.9679990812410822
1323,0.7988399808876079,0.7085577893064398,0.5793415203751476
1324,0.6114484712472039,0.5818418586384109,0.7229042113312382
1325,0.6449536257055852,0.8660180875489307,0.7092803319126597
1326,0.4727964141517067,0.8645548866244195,0.8007712202889108
1327,0.06417033735135569,0.8044248800736604,0.9763761515264661
1328,0.4741405691716529,0.3451760064041659,0.7910705019342394
1329,0.0987702263019079,0.24988258007768582,0.9583940636373536
1330,0.6116548788545256,0.8515866634720185,0.7293874720694763
1331,0.26995112306100044,0.7749649657235926,0.8898688043189555
1332,0.8890696481651212,0.27573303573804775,0.07153710550899582
1333,0.32472576610257364,0.2056652470227356,0.8601840301266899
1334,0.9596217640343186,0.0912930807654374,0.014175362568051622
1335,0.38936808832226,0.9336426325132535,0.8391109633107396
1336,0.720536029643534,0.19372014434868223,0.6312030360320213
1337,0.6049513769513475,0.2292621121527605,0.7165807857156812
1338,0.871630205153961,0.3818083375296517,0.12718467907064102
1339,0.8717575887370382,0.523722496402109,0.49349502123997074
1340,0.2956678892787349,0.5410289623482183,0.8763921335657545
1341,0.39461922568179997,0.5725367785042167,0.8321481261579841
1342,0.7113080807244656,0.9454670822639478,0.6756446278042259
1343,0.7894753624797143,0.28062952437115474,0.5649038372395371
1344,0.6366972380585502,0.9116508073408279,0.7160676196917395
1345,0.10530473086672643,0.7639287872300774,0.9590188783544729
1346,0.985731598976453,0.31147011073091524,0.06720891251944075
1347,0.5894234646500551,0.5516300957997853,0.735527544721973
1348,0.562279262707921,0.5906448109424198,0.750574855321356
1349,0.4444758296725546,0.21041696588196968,0.8036466607677173
1350,0.3647479318940742,0.46495410261869075,0.8445479565192183
1351,0.9055912715109435,0.5664221197932315,0.4231178376382608
1352,0.8744816944509162,0.39851572868143514,0.160320037934351
1353,0.3377144628813836,0.8622611151411625,0.8612893252717851
1354,0.8535199285321817,0.5343312848453621,0.5115163239981753
1355,0.06418562737070266,0.10290421466939059,0.9724466094575485
1356,0.0862482537891387,0.9811584196932491,0.9681467109142904
1357,0.10667092106221232,0.0006081758917116931,0.9535252084238419
1358,0.2241900679618779,0.40307075842951456,0.9059913081895692
1359,0.8012978832466494,0.7700962326296429,0.5827595346668281
1360,0.843569625898554,0.06446572385242866,0.01085077862908411
1361,0.0683259602058569,0.709581183528852,0.9741257312502518
1362,0.2805147769596368,0.3133171797479648,0.8808886541384844
1363,0.890589626900735,0.5920735340123905,0.48228893432169817
1364,0.9307351764554512,0.701738392317236,0.4356694021999233
1365,0.6964986167409323,0.30661451076060275,0.6488175394797537
1366,0.5237284127261544,0.6357764520340773,0.7716932983191257
1367,0.43657691953831046,0.9465681252182712,0.8184908113966891
1368,0.7838563511885299,0.5847742339379496,0.5898881687549012
1369,0.47552991059064076,0.4189107711162391,0.7915309043438242
1370,0.5083507348121888,0.4267977730528114,0.7742410346216653
1371,0.4177333425837102,0.2954732831777127,0.817360492244408
1372,0.12140890888536038,0.6652636849330178,0.9516460740226498
1373,0.8699983300368535,0.6299825340540988,0.5111041226500614
1374,0.994870951701227,0.7480140789939235,0.2804094579593644
1375,0.6967467573618017,0.9269933931726635,0.6829772143851037
1376,0.2644050145274571,0.43120467967871356,0.8888981996702694
1377,0.6551565767919312,0.024778258685318022,0.005365213660920104
1378,0.6153323889444141,0.33274896382783514,0.7119792426974123
1379,0.08112639439077385,0.49592237490983215,0.9674632760712751
1380,0.3647089044904439,0.3763808096685458,0.8431508496546324
1381,0.5386127501361391,0.9514596370213818,0.7701879414795006
1382,0.20213843059775438,0.5144258875886993,0.9163739604400534
1383,0.635189734960501,0.9835951272826988,0.720288281036644
1384,0.7899928753228714,0.29176290983425335,0.5638513360687764
1385,0.31177726150303076,0.3219460604612021,0.8671992716441854
1386,0.7895410069477764,0.07594436452769138,0.013714219329716077
1387,0.7582674653244768,0.8133037442578627,0.6285181291718773
1388,0.14293653881088741,0.7036936959174703,0.942815831923958
1389,0.3602205687454071,0.04374942437310514,0.8418011923592655
1390,0.6504513298711495,0.6548979102105013,0.6994997333989644
1391,0.38534679090662993,0.575293900411024,0.8364390139113111
1392,0.9094468023931355,0.42726358102574025,0.14751535988844772
1393,0.6225649178168595,0.38183674866243433,0.7081118236715528
1394,0.283067080146722,0.6180503258752328,0.8826084179236844
1395,0.3903376858269242,0.27065723068168,0.8297656718355759
1396,0.9908855399060797,0.9991013918820157,0.433399577954423
1397,0.9583805811189895,0.02107638980009774,0.0033309768394628072
1398,0.07824670353351881,0.720949417329956,0.9700552446778126
1399,0.867872908813579,0.35881583696454467,0.09416820641458538
1400,0.4272059548265129,0.37805833369730124,0.8143850941618574
1401,0.47060305598596375,0.16394704496953805,0.7900069987449049
1402,0.7904431583007272,0.36795714189369666,0.5650717912097736
1403,0.07420009781262182,0.2862386531769475,0.9691482686418159
1404,0.40461890283993585,0.4935411354679845,0.8266967934676757
1405,0.08721027268148673,0.3536039768207042,0.9639280352845205
1406,0.8866652261386981,0.8614044932609549,0.5270395625677529
1407,0.31085660696327133,0.915418886261892,0.8737085862009422
1408,0.3844587429209434,0.8750111363924323,0.8403770409436994
1409,0.8156163812093329,0.17439421313229098,0.04267725758009833
1410,0.61566324093532,0.9547989988988047,0.7299325977841844
1411,0.5000879158905842,0.788230020472848,0.7863669397264915
1412,0.2416675820192019,0.6947349708366937,0.9011797627621718
1413,0.011154989562242479,0.08246638353562497,0.9955547329069543
1414,0.5899053181417953,0.6844555702138659,0.7385355112098391
1415,0.7668163717551548,0.16137295145574126,0.03788467530006588
1416,0.07425369547567207,0.32369680116232225,0.9693303362269647
1417,0.30320843045842893,0.2830261622351312,0.8705411363075899
1418,0.32062273124828167,0.08489423555013631,0.8606831000902471
1419,0.6863278224014152,0.26970592332660925,0.6583531163066156
1420,0.17243584370719434,0.9008706229704401,0.9317602208596941
1421,0.4921339474635579,0.14189297461845363,0.7776914194528546
1422,0.2744261959477129,0.2551429789081633,0.8829206544506569
1423,0.534626670747472,0.7239463765236951,0.7681988403759628
1424,0.5664136145840223,0.7588377524187822,0.7525543753120582
1425,0.8156048008678511,0.534598593289849,0.5528968224035393
1426,0.7698726663230274,0.30825590282305604,0.5814460535657602
1427,0.7371821273930658,0.29673718778129177,0.6120222211258594
1428,0.07004662069952627,0.17782323340177253,0.9703389702543731
1429,0.9447972441897491,0.09872089573153287,0.015507590889406574
1430,0.8436343206626182,0.9101492136779241,0.5730863253380531
1431,0.18404725108829634,0.2680085575560007,0.9221721037716233
1432,0.0454860657146533,0.6538421693762826,0.98361258306237
1433,0.8606604109033811,0.08737136082686991,0.014729884824139675
1434,0.16000625087219,0.38318543422875007,0.9332263293439764
1435,0.15512100008290008,0.5272159074393905,0.9363853220793582
1436,0.1998700852535299,0.7641952258038078,0.9191955760846104
1437,0.6651377852207492,0.3688650774128004,0.6743450150953052
1438,0.05882948344952055,0.5675872500538429,0.9773042706715204
1439,0.5249812139352277,0.16164513507802147,0.7597946349881385
1440,0.0871390062960552,0.36268520023890694,0.9640083727731319
1441,0.9232869800463515,0.1283106417953399,0.02580910942297517
1442,0.7136808876911644,0.14623442107438966,0.03467375109589632
1443,0.20942507826125167,0.5444203244528039,0.9135464885135827
1444,0.3818123196913591,0.22476464896102832,0.8333083724098556
1445,0.6931477237183474,0.4321419899921889,0.6510886335584085
1446,0.17532974362025233,0.3489745789696229,0.9264809717122934
1447,0.8923779745389124,0.6610702698177328,0.4912207365830422
1448,0.7437335310646199,0.8172595109468689,0.6445610344673903
1449,0.1866005412929066,0.7719837114135372,0.9248358603936085
1450,0.48804940215872405,0.8525006207712663,0.7931899567586194
1451,0.025005683430593173,0.028587027240373764,0.9891884792250083
1452,0.10477852341405247,0.662860784580357,0.958664751850131
1453,0.4197839410983052,0.1370528030602125,0.8142505523112996
1454,0.45716202000253814,0.37162005992733715,0.8005068746779284
1455,0.6107505389697229,0.46861211741138464,0.7190420139713285
1456,0.12388350517317481,0.3211540986247642,0.9480337809208961
1457,0.7157753617682815,0.8164867372247404,0.6670843596964655
1458,0.19093528293066064,0.7593616597236889,0.9229106782857036
1459,0.44104325156670676,0.8969411000367254,0.8157604161965538
1460,0.7184194897618007,0.8933081316135767,0.669196121240955
1461,0.5793041126560696,0.050682828121678236,0.011609637014687084
1462,0.420606283613414,0.07205403786500986,0.8133057315885277
1463,0.19064512350797225,0.559124303780769,0.9215862583916202
1464,0.724963571639755,0.6603982163220833,0.6545955726011894
1465,0.28944265305392924,0.4528129520050713,0.8782874782085826
1466,0.24963679242320225,0.5000865086083189,0.8957827660122499
1467,0.656682588921513,0.07406701753520173,0.01707838583281354
1468,0.737206300690309,0.43909078451629013,0.624369887614742
1469,0.061246594461014325,0.45631675676516836,0.9756442185969072
1470,0.9716760227282043,0.5849891350369396,0.24489676671844357
1471,0.7291726225434433,0.7586934576758093,0.6568326801077007
1472,0.9454639378049841,0.18690876570696324,0.04285752588441406
1473,0.7025053986702697,0.5943437113324207,0.6643866199573769
1474,0.7467161034025719,0.6218574713867413,0.6321487150737742
1475,0.18486674056145125,0.2665142015107922,0.9218139364011332
1476,0.19179477421576763,0.34997708697081853,0.9195225708510284
1477,0.13165679095641358,0.5620811167853074,0.9465646279994946
1478,0.660744905449561,0.31667060344942566,0.6783740662005864
1479,0.9360958455502051,0.12390250654261126,0.024094866563849134
1480,0.47322726151749106,0.7316341393969577,0.798524525911297
1481,0.3801502373847141,0.7405685460813183,0.8405291020559348
1482,0.46671155975893885,0.5506551256700163,0.798909578008865
1483,0.15563715041223314,0.7088632457483208,0.9374797727065374
1484,0.804493884734559,0.24376611729298003,0.06698477777805589
1485,0.06314511123857769,0.7436079205282837,0.9764702466753072
1486,0.7284028309489746,0.38412278061577065,0.6162627812318491
1487,0.7596664591169381,0.8815881058228235,0.6301920936299943
1488,0.7371186165029134,0.6006415765836064,0.641625873148063
1489,0.08546814296227967,0.012148515056516485,0.9627561762169741
1490,0.5080313431648296,0.005362352841978502,0.000943600001105747
1491,0.5417065672673216,0.8352518276882055,0.7669061436205293
1492,0.5234855898815484,0.8707985277197395,0.7762867969916137
1493,0.9904855074479253,0.5265691088205398,0.15425371470259913
1494,0.43878260474976516,0.7397767075085068,0.8143478834035821
1495,0.9778327044681632,0.3413467391161421,0.07538383418326716
1496,0.8520755354195907,0.23470930993067984,0.06366198153696953
1497,0.14429932222971686,0.2778516053055313,0.9390642534781728
1498,0.5197833195527696,0.3099523959378232,0.7651555563973471
1499,0.478791576300996,0.1184313782911971,0.7847031771280096
1500,0.7722326629730164,0.20352581612981735,0.05261403291854705
1501,0.07197216708833976,0.5632828281056279,0.9718057936195273
1502,0.7055376156383063,0.4466783332203139,0.646732476405121
1503,0.6251593201273293,0.8697353028992085,0.7211085543463597
1504,0.16506592732545322,0.808991736845956,0.9342142729686261
1505,0.16909161165692055,0.7746914151437012,0.9322631719295501
1506,0.0944483715212584,0.6959334714553175,0.9631690714085358
1507,0.14400351216339724,0.542808877652192,0.9412016451324088
1508,0.6898661558977122,0.379659630233557,0.6511079938543003
1509,0.2544619694411827,0.1835217345812884,0.890920650306925
1510,0.05754008181258197,0.7210658672356409,0.9786892058812919
1511,0.9528493947641974,0.3342732071368363,0.07701834487195108
1512,0.9115116102203182,0.6849236845085641,0.4738190108165576
1513,0.5845610923483816,0.3322138379133035,0.7319620942534897
1514,0.9610384194200695,0.3962671814371469,0.09071365195492517
1515,0.19408293582026614,0.2211564525662818,0.9175551694707939
1516,0.6150207741726861,0.922248930578996,0.7289463325592297
1517,0.45094233100859016,0.6823622571354221,0.8081054427103659
1518,0.8161161328519946,0.31312986096428785,0.09269677138600549
1519,0.0770231287316635,0.500627512712284,0.9692350923497067
1520,0.17166999198587785,0.42740852531455775,0.9286305765504068
1521,0.8959135862499039,0.12295245229641127,0.024361302751205866
1522,0.40600852994901016,0.6269264153178172,0.8274723590557882
1523,0.042909434676955405,0.657056388624188,0.9847612651801081
1524,0.21605249104246926,0.6285247350211051,0.9114343609137839
1525,0.23390464838042302,0.6323808555555522,0.9039157473872308
1526,0.8682429321357512,0.9279300849567096,0.5570045243370292
1527,0.2749835358306073,0.08501181852916495,0.880847420615295
1528,0.22442037948642457,0.29430763069955723,0.9050584731361196
1529,0.7137879511837972,0.5561732968898929,0.6561616214033131
1530,0.4700914065771409,0.83711158253924,0.8016622046586037
1531,0.24959280918329685,0.5567008477421498,0.8963844547382347
1532,0.6652265630299691,0.6747661008841084,0.6904420426054805
1533,0.8618212634093412,0.8408373665777776,0.5498185873180784
1534,0.4548664882833049,0.9589208675624589,0.8106147922131275
1535,0.4722900051555109,0.9440913054489791,0.8022361367228891
1536,0.07035731431957104,0.18104196811392503,0.9702231219406404
1537,0.7488458977687962,0.8890288045019656,0.6423467900775541
1538,0.7251664210344911,0.1134275305586977,0.024197804927989085
1539,0.5006832125078136,0.34763138075260813,0.7763832449948447
1540,0.6344578172095197,0.5416793077784193,0.7070546487976117
1541,0.45648306924561477,0.6822017623744605,0.8056596088748315
1542,0.020613255314121393,0.008423891607272638,0.9910139080135505
1543,0.6588973612647888,0.7936767549038878,0.6980391321566287
1544,0.06836878610293784,0.008829012816879644,0.9701489470012353
1545,0.6627061674362558,0.7645641007075933,0.694530216414542
1546,0.44647492066199157,0.4929962158289134,0.8074466215182967
1547,0.29966985531003454,0.5119376004281107,0.8743702112254711
1548,0.06150379746674617,0.9421431380578544,0.9782410065051107
1549,0.5171572468456819,0.9949123244207225,0.7812582821422229
1550,0.49725141124970085,0.8007922166500704,0.7879350019063937
1551,0.6548020285421845,0.8045581537286035,0.7008549048818739
1552,0.9637767149328916,0.9814808686182397,0.46044229561118083
1553,0.8692842641974212,0.9233188424989114,0.555185140626062
1554,0.6464713056307884,0.5741079191764357,0.7000891859637688
1555,0.24380981738980279,0.21885050128587835,0.896014611452891
1556,0.1703198445930444,0.03998857195452721,0.9263359289175709
1557,0.16283588309791952,0.4125918329707019,0.9322545685430361
1558,0.10868400800728861,0.9469676879282221,0.958613340901464
1559,0.17648766797589732,0.30767684537634,0.9256745112195656
1560,0.8333277826084396,0.9898999457374663,0.5922462911508017
1561,0.4250061501852118,0.37285719277203944,0.815309480505193
1562,0.15751252060325116,0.3069899779769317,0.933697320974513
1563,0.6670343838615351,0.5075511201335676,0.685172524280253
1564,0.5971421965659394,0.31460350331082954,0.7247332325396523
1565,0.15609277155061396,0.6056183209933437,0.936540821624726
1566,0.3622700538440008,0.6293385226298096,0.8476036198748433
1567,0.8721093322672308,0.773690804827239,0.5300088975680249
1568,0.796226139468518,0.5923084605481727,0.5767450078524685
1569,0.22725150902639768,0.14866738827589576,0.902528796063894
1570,0.19615095956394257,0.2843951463910399,0.9171498258718312
1571,0.5040163645703816,0.8364116124412547,0.7852006180649518
1572,0.14614384210685227,0.05818251148604181,0.9368734402663949
1573,0.14379870421751662,0.8713527784811093,0.943571436901458
1574,0.7433081704532692,0.4183552566481318,0.6152243737573144
1575,0.26837864677441836,0.4706771403041481,0.8874904937201354
1576,0.2515315942188281,0.3242868206593882,0.8936194375075386
1577,0.045492807990202055,0.759470833883089,0.9841879667614859
1578,0.9462810783155603,0.5608775741365036,0.30274591560324976
1579,0.013981930712644974,0.0769267310793268,0.9942834379122902
1580,0.6571927422120873,0.951388099791579,0.7063905164150532
1581,0.7380681420193429,0.26247528460134584,0.612988228292566
1582,0.5184702071815952,0.8112593860988347,0.7778060743694559
1583,0.30503874873159287,0.7821560912099165,0.8748408920947979
1584,0.7022663318920385,0.5832595458328328,0.6642691761157691
1585,0.4061148686461772,0.9800517237346915,0.8324373958653284
1586,0.9252337338326909,0.7872329898070659,0.4739159099449594
1587,0.6137496209767048,0.629693804104961,0.7225913975504776
1588,0.7187949778223641,0.033724296373438656,0.006960411870390372
1589,0.8026113019409747,0.6753127134851462,0.5736686188498705
1590,0.6871376243291214,0.5053113314428836,0.6721305650786211
1591,0.7822706228517793,0.8537391266706624,0.6087450588512404
1592,0.5970011542668162,0.5186506316343495,0.7306873868879556
1593,0.613676728712307,0.5402479378303203,0.7204444585116316
1594,0.17686902998413023,0.988064256644866,0.9304342010366433
1595,0.2114789835385531,0.3608127377887246,0.9111383159903286
1596,0.34904545832608247,0.2979946760568697,0.8497263397005536
1597,0.5472949905025923,0.24578425142245086,0.7488221722262225
1598,0.3066833797994023,0.35449112669353977,0.8698108830947224
1599,0.29892690028745017,0.0387029157144293,0.869883567400555
1600,0.6304161421797312,0.9556548961982982,0.7216664345161993
1601,0.8393307577871093,0.33405306292636805,0.09205740797831287
1602,0.1145181411419679,0.9343562997958937,0.9561139382333117
1603,0.5835178038391508,0.09971891465126015,0.7262842084990675
1604,0.2323838867189667,0.846211621966774,0.9061645473143796
1605,0.3823120929132605,0.6023681441380989,0.8381127424220041
1606,0.35034525401142447,0.16444701714750665,0.8476087029517191
1607,0.6754987796243831,0.9165949537377331,0.6944530380132953
1608,0.9332853197120513,0.73083384257999,0.44657394422741814
1609,0.03898936563848654,0.15551429902128544,0.9837360192900393
1610,0.0863247342416934,0.5591147015534903,0.96572244128938
1611,0.8770376318817688,0.832955492544188,0.533367983723687
1612,0.6043465359816917,0.39293198276715136,0.7217269124527336
1613,0.12366884624518926,0.16989818291783576,0.9472598651145696
1614,0.19803707979284968,0.04297006566031025,0.9144083783746179
1615,0.18204974641896043,0.968249637944345,0.9281675557303243
1616,0.599718190083988,0.6090547169315866,0.7311496706106639
1617,0.3897681750300811,0.369892641328022,0.8314587538092255
1618,0.24659326931921788,0.3984501767086194,0.8963134116188054
1619,0.7753767961115954,0.7956447901968577,0.6090230490042723
1620,0.6643548041588918,0.2803049843889345,0.6746941546257741
1621,0.39635991028798545,0.058982737208438496,0.8247819339698681
1622,0.5912400130406373,0.6136585909431507,0.7361060951690238
1623,0.12949553914353584,0.925574861275049,0.9498266528406749
1624,0.9450072869731879,0.3270769829832383,0.0763447856803012
1625,0.9580615128029837,0.7919503168983428,0.4136892292496581
1626,0.349615663142575,0.8765400309543451,0.8559653627375946
1627,0.1524298258581448,0.1751796266119492,0.9349332771450637
1628,0.5098849966785713,0.66582717503917,0.7796164103662594
1629,0.4974364815926662,0.2702969750007461,0.776893378105127
1630,0.877952766821605,0.7963898645934628,0.5269697227391246
1631,0.7019689293410792,0.9370189114955445,0.6805068694751552
1632,0.3917387211032217,0.9586959582547051,0.8384496387751581
1633,0.15735781430495788,0.4904925858421636,0.9351693865479758
1634,0.7288282826904625,0.5791979917216745,0.6486139331142051
1635,0.4068679849842143,0.8522049211443071,0.8301453029087245
1636,0.21705805466741002,0.18624667363657632,0.9073989387073453
1637,0.7005881563753276,0.39187597930370044,0.6406414447301871
1638,0.8424636514090685,0.21260307077108664,0.05615878795726174
1639,0.3354035499230066,0.9417579327147141,0.8631699424605042
1640,0.7039606609513939,0.8435502858784949,0.6750047702594999
1641,0.3932438337539377,0.9876469262036183,0.8382297478004423
1642,0.5772702071483091,0.785451625993655,0.7475716296153798
1643,0.4325709662182218,0.9494746307193701,0.8203019289013652
1644,0.9704614790603129,0.532305212689541,0.2153749336450444
1645,0.7300189898248443,0.19146555545856614,0.6240556134750129
1646,0.2237769785046856,0.31052573222000635,0.9054597143865648
1647,0.4962714125913529,0.07782488918515251,0.7746780803737384
1648,0.861141636642501,0.8597140749878999,0.5530921876572524
1649,0.39672157946644615,0.1602350890634412,0.8254877283640358
1650,0.43300880390041663,0.659808165270993,0.8156680596124326
1651,0.14183778510347334,0.6872312556432503,0.9431617171647146
1652,0.10984855975627794,0.6360929318485989,0.9563262421828962
1653,0.944494787343199,0.3423551981219567,0.080056384478711
1654,0.2475554981717989,0.6162621659679759,0.8978744188668284
1655,0.969396494552489,0.8701135431474758,0.43010106562996303
1656,0.6875741984528669,0.9350213404738502,0.6885178651329712
1657,0.1523272827735489,0.1765149143112038,0.9349846399343791
1658,0.059308519888160216,0.6540619788739771,0.9775781870290423
1659,0.3713307928026143,0.03510177697749994,0.8364961443194969
1660,0.6393737718741825,0.7355868049678362,0.7086352431909075
1661,0.27261697874699997,0.8294151451468051,0.8891848624476544
1662,0.4211999315845175,0.01169369339622639,0.0028174979052485558
1663,0.618056011272834,0.9066177017005247,0.7266020998711321
1664,0.43555230105578113,0.8712403226587898,0.8177878230262228
1665,0.8401087735176951,0.9479575542069615,0.5811944356584853
1666,0.7072104155875317,0.42412421192622696,0.6399918350942473
1667,0.7796432764325629,0.8233534762068088,0.6061430347287357
1668,0.5733040618604561,0.3014820125574814,0.7369221303489385
1669,0.9245260716944097,0.1299272173271614,0.026349859749476547
1670,0.9831357485993466,0.9779870516838903,0.43875729499767213
1671,0.8875690969335304,0.5522549079097585,0.4660167568032282
1672,0.7117224780150705,0.7832775929455316,0.6678097905489317
1673,0.4333726135845274,0.5056556332303208,0.8136448836109315
1674,0.9616315420931575,0.7224174588506354,0.3598644572673443
1675,0.10194953784010685,0.4410842076517889,0.9582329904989986
1676,0.023680168185131856,0.09328248881720624,0.9901156801990688
1677,0.2490192367505808,0.0219924654525685,0.8919352727181837
1678,0.3904830135821562,0.6795046431986146,0.835150599715385
1679,0.6304148550396766,0.9318175493181967,0.7205499469796477
1680,0.008079872399231136,0.03792547881004538,0.9966607680265778
1681,0.03705023542054908,0.1131477515376047,0.9843552866702412
1682,0.14028597903589535,0.18745923162190936,0.9402174182910608
1683,0.2949362630629514,0.662359434283357,0.8779559417787894
1684,0.942464929988497,0.546826283401023,0.30490496551591073
1685,0.9113271167463889,0.09384270492808133,0.015272447217347749
1686,0.06760349593310988,0.12051652332025309,0.9710747500776367
1687,0.43648145659407844,0.4501261072426257,0.8113246736914411
